-30.0000000000	1.6065887295
-29.8828125000	1.5513891172
-29.7656250000	1.4450649910
-29.6484375000	5.6993378623
-29.5312500000	1.3646519017
-29.4140625000	0.9169067915
-29.2968750000	5.7102349125
-29.1796875000	5.3351570400
-29.0625000000	8.5098133675
-28.9453125000	6.3655626767
-28.8281250000	4.0249556970
-28.7109375000	5.6232414060
-28.5937500000	1.9547287676
-28.4765625000	2.5627511810
-28.3593750000	3.6936873787
-28.2421875000	3.8598682055
-28.1250000000	0.7430226205
-28.0078125000	1.8199623826
-27.8906250000	6.9172001118
-27.7734375000	5.3832728918
-27.6562500000	9.2652428844
-27.5390625000	2.3028757341
-27.4218750000	1.8915627735
-27.3046875000	4.4349263268
-27.1875000000	5.5824816338
-27.0703125000	3.5992919957
-26.9531250000	4.0838023674
-26.8359375000	8.7856378725
-26.7187500000	4.2531191234
-26.6015625000	7.9829174765
-26.4843750000	5.5008078621
-26.3671875000	5.3171695308
-26.2500000000	5.1336493750
-26.1328125000	0.8757122208
-26.0156250000	5.5671381827
-25.8984375000	2.1198202024
-25.7812500000	2.3523424830
-25.6640625000	3.5683374108
-25.5468750000	1.2127618557
-25.4296875000	1.4050640688
-25.3125000000	5.2668654803
-25.1953125000	2.8304311907
-25.0781250000	5.7201369177
-24.9609375000	4.1012350833
-24.8437500000	5.0056710383
-24.7265625000	8.0753766895
-24.6093750000	1.5195032285
-24.4921875000	2.9296937241
-24.3750000000	3.9741470251
-24.2578125000	3.8329444866
-24.1406250000	4.1918951891
-24.0234375000	8.6950308153
-23.9062500000	4.6387454569
-23.7890625000	2.3414435870
-23.6718750000	3.4798965339
-23.5546875000	2.8361335330
-23.4375000000	4.6170141071
-23.3203125000	6.7312079611
-23.2031250000	3.6949090207
-23.0859375000	3.4344576217
-22.9687500000	3.5324871702
-22.8515625000	5.8450018503
-22.7343750000	3.2156661947
-22.6171875000	4.0032916302
-22.5000000000	6.0704048313
-22.3828125000	3.2685967330
-22.2656250000	0.6465024539
-22.1484375000	7.5808675742
-22.0312500000	1.6415098940
-21.9140625000	5.7353821900
-21.7968750000	2.9361719731
-21.6796875000	3.0413210896
-21.5625000000	1.6612494832
-21.4453125000	4.0922376028
-21.3281250000	3.2875806378
-21.2109375000	1.9150361003
-21.0937500000	5.2731837302
-20.9765625000	4.3594752886
-20.8593750000	3.0428697023
-20.7421875000	3.1027387303
-20.6250000000	2.7118709823
-20.5078125000	0.8522275942
-20.3906250000	3.5848446999
-20.2734375000	3.8945371866
-20.1562500000	2.2020909840
-20.0390625000	1.6692609707
-19.9218750000	2.7309843331
-19.8046875000	4.1059492453
-19.6875000000	2.4902499119
-19.5703125000	2.4701750115
-19.4531250000	2.3272130452
-19.3359375000	5.0051245404
-19.2187500000	5.8561715408
-19.1015625000	3.7050765736
-18.9843750000	5.6323988555
