    µm         	nm
6.457925e+000	-7.069840e+001
6.477495e+000	-6.844720e+001
6.497065e+000	-6.592800e+001
6.516634e+000	-6.469520e+001
6.536203e+000	-6.951920e+001
6.555773e+000	-7.150240e+001
6.575342e+000	-7.150240e+001
6.594912e+000	-6.941200e+001
6.614481e+000	-6.791119e+001
6.634051e+000	-7.005519e+001
6.653620e+000	-7.118080e+001
6.673190e+000	-7.144880e+001
6.692759e+000	-6.973359e+001
6.712329e+000	-6.951920e+001
6.731898e+000	-7.102000e+001
6.751467e+000	-7.069840e+001
6.771037e+000	-7.107359e+001
6.790607e+000	-7.048400e+001
6.810176e+000	-7.026960e+001
6.829745e+000	-6.973359e+001
6.849315e+000	-6.919760e+001
6.868885e+000	-6.968000e+001
6.888454e+000	-7.048400e+001
6.908023e+000	-7.107359e+001
6.927593e+000	-6.984079e+001
6.947163e+000	-7.160960e+001
6.966732e+000	-7.166319e+001
6.986301e+000	-7.102000e+001
7.005871e+000	-7.043040e+001
7.025440e+000	-7.166319e+001
7.045010e+000	-7.016240e+001
7.064579e+000	-7.160960e+001
7.084149e+000	-7.112720e+001
7.103718e+000	-7.139520e+001
7.123288e+000	-7.123440e+001
7.142857e+000	-7.102000e+001
7.162426e+000	-7.080560e+001
7.181996e+000	-7.080560e+001
7.201565e+000	-7.128800e+001
7.221135e+000	-7.112720e+001
7.240704e+000	-7.123440e+001
7.260274e+000	-7.096639e+001
7.279843e+000	-6.914399e+001
7.299413e+000	-6.941200e+001
7.318982e+000	-6.791119e+001
7.338552e+000	-6.335519e+001
7.358121e+000	-6.206880e+001
7.377691e+000	-6.882239e+001
7.397260e+000	-6.163999e+001
7.416830e+000	-6.088960e+001
7.436399e+000	-5.756640e+001
7.455968e+000	-4.845440e+001
7.475538e+000	-4.186160e+001
7.495108e+000	-3.516160e+001
7.514677e+000	-2.674640e+001
7.534246e+000	-1.999280e+001
7.553816e+000	-1.329280e+001
7.573386e+000	-9.701600e+000
7.592955e+000	-6.700000e+000
7.612524e+000	-1.554400e+000
7.632094e+000	6.324800e+000
7.651664e+000	1.361440e+001
