    µm         	nm
2.837573e+000	4.212960e+001
2.857143e+000	4.245120e+001
2.876712e+000	4.325520e+001
2.896282e+000	4.389840e+001
2.915851e+000	4.459520e+001
2.935421e+000	4.507760e+001
2.954990e+000	4.427360e+001
2.974560e+000	4.346960e+001
2.994129e+000	4.411280e+001
3.013699e+000	4.539920e+001
3.033268e+000	4.663200e+001
3.052837e+000	4.813280e+001
3.072407e+000	4.834720e+001
3.091976e+000	4.813280e+001
3.111546e+000	4.861520e+001
3.131115e+000	4.856160e+001
3.150685e+000	4.802560e+001
3.170254e+000	4.770400e+001
3.189824e+000	4.722160e+001
3.209393e+000	4.673920e+001
3.228963e+000	4.641760e+001
3.248532e+000	4.620320e+001
3.268102e+000	4.572080e+001
3.287671e+000	4.561360e+001
3.307241e+000	4.518480e+001
3.326810e+000	4.459520e+001
3.346380e+000	4.432720e+001
3.365949e+000	4.400560e+001
3.385519e+000	4.304080e+001
3.405088e+000	4.330880e+001
3.424658e+000	4.373760e+001
3.444227e+000	4.363040e+001
3.463796e+000	4.330880e+001
3.483366e+000	4.266560e+001
3.502935e+000	4.245120e+001
3.522505e+000	4.277280e+001
3.542074e+000	4.309440e+001
3.561644e+000	4.363040e+001
3.581213e+000	4.379120e+001
3.600783e+000	4.368400e+001
3.620352e+000	4.368400e+001
3.639922e+000	4.459520e+001
3.659491e+000	4.502400e+001
3.679061e+000	4.507760e+001
3.698630e+000	4.577440e+001
3.718200e+000	4.550640e+001
3.737769e+000	4.593520e+001
3.757339e+000	4.791840e+001
3.776908e+000	5.059840e+001
3.796477e+000	5.327840e+001
3.816047e+000	5.590480e+001
3.835617e+000	5.837040e+001
3.855186e+000	5.954960e+001
3.874755e+000	5.842400e+001
3.894325e+000	5.268880e+001
3.913894e+000	4.271920e+001
3.933464e+000	2.953360e+001
3.953033e+000	1.532960e+001
3.972603e+000	9.111999e-001
3.992172e+000	-1.340000e+001
4.011742e+000	-2.755040e+001
4.031311e+000	-4.036080e+001
4.050881e+000	-5.150960e+001
4.070450e+000	-6.121120e+001
4.090020e+000	-6.480240e+001
4.109589e+000	-6.480240e+001
4.129158e+000	-6.490960e+001
4.148728e+000	-6.523120e+001
4.168297e+000	-6.517759e+001
4.187867e+000	-6.512400e+001
4.207436e+000	-6.485600e+001
4.227006e+000	-6.442720e+001
4.246575e+000	-6.533840e+001
4.266145e+000	-6.480240e+001
4.285714e+000	-6.405200e+001
4.305284e+000	-6.249760e+001
4.324853e+000	-6.255119e+001
4.344422e+000	-6.239040e+001
4.363992e+000	-6.019280e+001
4.383562e+000	-5.879920e+001
4.403131e+000	-5.960320e+001
4.422700e+000	-6.255119e+001
4.442270e+000	-6.185440e+001
4.461840e+000	-5.917440e+001
4.481409e+000	-5.660160e+001
4.500978e+000	-5.392160e+001
4.520548e+000	-5.129520e+001
4.540118e+000	-4.893680e+001
4.559687e+000	-4.732880e+001
4.579256e+000	-4.631040e+001
4.598826e+000	-4.598880e+001
4.618395e+000	-4.593520e+001
4.637965e+000	-4.577440e+001
4.657534e+000	-4.513120e+001
4.677104e+000	-4.539920e+001
4.696673e+000	-4.738240e+001
4.716243e+000	-5.129520e+001
4.735812e+000	-5.590480e+001
4.755382e+000	-6.013920e+001
4.774951e+000	-6.233680e+001
4.794520e+000	-6.448079e+001
4.814090e+000	-6.566000e+001
4.833659e+000	-6.539199e+001
4.853229e+000	-6.480240e+001
4.872798e+000	-6.517759e+001
4.892368e+000	-6.555280e+001
4.911937e+000	-6.566000e+001
4.931507e+000	-6.566000e+001
4.951076e+000	-6.587440e+001
4.970646e+000	-6.571360e+001
4.990215e+000	-6.560640e+001
5.009785e+000	-6.517759e+001
5.029354e+000	-6.549919e+001
5.048923e+000	-6.555280e+001
5.068493e+000	-6.587440e+001
5.088063e+000	-6.630319e+001
5.107632e+000	-6.630319e+001
5.127201e+000	-6.624960e+001
5.146771e+000	-6.587440e+001
5.166341e+000	-6.603520e+001
5.185910e+000	-6.603520e+001
5.205479e+000	-6.614240e+001
5.225049e+000	-6.662480e+001
5.244618e+000	-6.662480e+001
5.264188e+000	-6.657120e+001
5.283757e+000	-6.630319e+001
5.303327e+000	-6.630319e+001
5.322896e+000	-6.592800e+001
5.342466e+000	-6.549919e+001
5.362035e+000	-6.571360e+001
5.381605e+000	-6.635680e+001
5.401174e+000	-6.592800e+001
5.420743e+000	-6.614240e+001
5.440313e+000	-6.598160e+001
5.459883e+000	-6.598160e+001
5.479452e+000	-6.555280e+001
5.499021e+000	-6.362320e+001
5.518591e+000	-6.233680e+001
5.538161e+000	-6.040720e+001
5.557730e+000	-5.778080e+001
5.577299e+000	-5.515440e+001
5.596869e+000	-5.252800e+001
5.616438e+000	-4.990160e+001
5.636008e+000	-4.727520e+001
5.655577e+000	-4.459520e+001
5.675147e+000	-4.202240e+001
5.694716e+000	-3.934240e+001
5.714286e+000	-3.671600e+001
5.733855e+000	-3.403600e+001
5.753424e+000	-3.146320e+001
5.772994e+000	-2.872960e+001
5.792564e+000	-2.610320e+001
5.812133e+000	-2.342320e+001
5.831702e+000	-2.079680e+001
5.851272e+000	-1.811680e+001
5.870842e+000	-1.549040e+001
5.890411e+000	-1.281040e+001
5.909980e+000	-1.018400e+001
5.929550e+000	-7.504000e+000
5.949119e+000	-4.877600e+000
5.968689e+000	-2.144000e+000
5.988258e+000	4.824000e-001
6.007828e+000	3.162400e+000
6.027397e+000	5.788800e+000
6.046967e+000	8.468800e+000
6.066536e+000	1.109520e+001
6.086106e+000	1.382880e+001
6.105675e+000	1.650880e+001
6.125244e+000	1.918880e+001
6.144814e+000	2.186880e+001
6.164384e+000	2.454880e+001
6.183953e+000	2.722880e+001
6.203522e+000	2.990880e+001
6.223092e+000	3.258880e+001
6.242662e+000	3.526880e+001
6.262231e+000	3.773440e+001
6.281800e+000	3.891360e+001
6.301370e+000	3.918160e+001
6.320939e+000	3.987840e+001
6.340509e+000	3.961040e+001
6.360078e+000	3.987840e+001
6.379648e+000	4.046800e+001
6.399217e+000	4.127200e+001
6.418787e+000	4.245120e+001
6.438356e+000	4.400560e+001
6.457925e+000	4.507760e+001
6.477495e+000	4.502400e+001
6.497065e+000	4.470240e+001
6.516634e+000	4.523840e+001
6.536203e+000	4.625680e+001
6.555773e+000	4.657840e+001
6.575342e+000	4.604240e+001
6.594912e+000	4.470240e+001
6.614481e+000	4.293360e+001
6.634051e+000	4.234400e+001
6.653620e+000	4.277280e+001
6.673190e+000	4.320160e+001
6.692759e+000	4.330880e+001
6.712329e+000	4.368400e+001
6.731898e+000	4.389840e+001
6.751467e+000	4.438080e+001
6.771037e+000	4.427360e+001
6.790607e+000	4.459520e+001
6.810176e+000	4.609600e+001
6.829745e+000	4.748960e+001
6.849315e+000	4.652480e+001
6.868885e+000	4.636400e+001
6.888454e+000	4.791840e+001
6.908023e+000	4.899040e+001
6.927593e+000	4.829360e+001
6.947163e+000	4.748960e+001
6.966732e+000	4.652480e+001
6.986301e+000	4.507760e+001
7.005871e+000	4.357680e+001
7.025440e+000	4.288000e+001
7.045010e+000	4.234400e+001
7.064579e+000	4.207600e+001
7.084149e+000	4.175440e+001
7.103718e+000	4.207600e+001
7.123288e+000	4.175440e+001
7.142857e+000	4.191520e+001
7.162426e+000	4.229040e+001
7.181996e+000	4.288000e+001
7.201565e+000	4.293360e+001
7.221135e+000	4.266560e+001
7.240704e+000	4.250480e+001
7.260274e+000	4.320160e+001
7.279843e+000	4.320160e+001
7.299413e+000	4.293360e+001
7.318982e+000	4.239760e+001
7.338552e+000	4.191520e+001
7.358121e+000	4.202240e+001
7.377691e+000	4.288000e+001
7.397260e+000	4.298720e+001
7.416830e+000	4.245120e+001
7.436399e+000	4.191520e+001
7.455968e+000	4.207600e+001
7.475538e+000	4.229040e+001
7.495108e+000	4.223680e+001
7.514677e+000	4.202240e+001
7.534246e+000	4.186160e+001
7.553816e+000	4.223680e+001
7.573386e+000	4.234400e+001
7.592955e+000	4.261200e+001
7.612524e+000	4.304080e+001
7.632094e+000	4.320160e+001
7.651664e+000	4.277280e+001
7.671233e+000	4.148640e+001
7.690803e+000	4.020000e+001
7.710371e+000	3.939600e+001
7.729941e+000	4.057520e+001
7.749511e+000	4.186160e+001
7.769080e+000	4.170080e+001
7.788650e+000	4.057520e+001
7.808219e+000	3.907440e+001
7.827789e+000	3.886000e+001
7.847358e+000	3.934240e+001
7.866927e+000	3.993200e+001
7.886497e+000	4.062880e+001
7.906066e+000	4.154000e+001
7.925636e+000	4.127200e+001
7.945206e+000	3.998560e+001
7.964775e+000	3.912800e+001
7.984344e+000	3.950320e+001
8.003914e+000	3.955680e+001
8.023483e+000	3.971760e+001
8.043053e+000	3.971760e+001
8.062622e+000	4.036080e+001
8.082192e+000	4.105760e+001
8.101762e+000	4.073600e+001
8.121330e+000	4.073600e+001
8.140900e+000	4.073600e+001
8.160469e+000	4.057520e+001
8.180039e+000	4.036080e+001
8.199609e+000	4.078960e+001
8.219178e+000	4.116480e+001
8.238748e+000	4.202240e+001
8.258316e+000	4.325520e+001
8.277886e+000	4.352320e+001
8.297456e+000	4.384480e+001
8.317025e+000	4.411280e+001
8.336595e+000	4.363040e+001
8.356164e+000	4.196880e+001
8.375734e+000	4.084320e+001
8.395304e+000	3.912800e+001
8.414872e+000	3.725200e+001
8.434442e+000	3.725200e+001
8.454012e+000	3.880640e+001
8.473581e+000	3.896720e+001
8.493151e+000	3.848480e+001
8.512720e+000	3.569760e+001
8.532290e+000	2.915840e+001
8.551859e+000	2.047520e+001
8.571428e+000	1.023760e+001
8.590998e+000	-2.251200e+000
8.610567e+000	-1.624080e+001
8.630137e+000	-3.033760e+001
8.649707e+000	-4.127200e+001
8.669276e+000	-5.065200e+001
8.688845e+000	-5.928160e+001
8.708414e+000	-6.346239e+001
8.727984e+000	-6.373040e+001
8.747554e+000	-6.367679e+001
8.767123e+000	-6.335519e+001
8.786693e+000	-6.351600e+001
8.806262e+000	-6.373040e+001
8.825831e+000	-6.346239e+001
8.845401e+000	-6.324800e+001
8.864970e+000	-6.373040e+001
8.884540e+000	-6.378400e+001
8.904110e+000	-6.367679e+001
8.923679e+000	-6.389120e+001
8.943249e+000	-6.367679e+001
8.962817e+000	-6.340880e+001
8.982387e+000	-6.356959e+001
9.001957e+000	-6.324800e+001
9.021526e+000	-6.303360e+001
9.041096e+000	-6.276559e+001
9.060665e+000	-6.244399e+001
9.080235e+000	-6.228320e+001
9.099805e+000	-6.153279e+001
9.119373e+000	-6.003200e+001
9.138943e+000	-6.024640e+001
9.158513e+000	-6.158640e+001
9.178082e+000	-6.131840e+001
9.197652e+000	-5.987120e+001
9.217221e+000	-6.072879e+001
9.236791e+000	-6.088960e+001
9.256360e+000	-6.030000e+001
9.275929e+000	-5.981759e+001
9.295499e+000	-5.756640e+001
9.315068e+000	-5.488640e+001
9.334638e+000	-5.231360e+001
9.354208e+000	-4.963360e+001
9.373777e+000	-4.706080e+001
9.393346e+000	-4.486320e+001
9.412915e+000	-4.416640e+001
9.432485e+000	-4.502400e+001
9.452055e+000	-4.727520e+001
9.471624e+000	-5.145600e+001
9.491194e+000	-5.740560e+001
9.510763e+000	-5.965680e+001
9.530332e+000	-5.815600e+001
9.549902e+000	-5.863840e+001
9.569471e+000	-5.997840e+001
9.589041e+000	-6.030000e+001
9.608611e+000	-6.019280e+001
9.628180e+000	-5.997840e+001
9.647750e+000	-6.040720e+001
9.667318e+000	-6.030000e+001
9.686888e+000	-6.051440e+001
9.706458e+000	-6.035360e+001
9.726027e+000	-5.976400e+001
9.745597e+000	-5.992479e+001
9.765166e+000	-5.992479e+001
9.784736e+000	-5.965680e+001
9.804306e+000	-5.971039e+001
9.823874e+000	-5.965680e+001
9.843444e+000	-5.954960e+001
9.863013e+000	-5.922800e+001
9.882583e+000	-5.858480e+001
9.902153e+000	-5.799520e+001
9.921722e+000	-5.692320e+001
9.941292e+000	-5.499360e+001
9.960861e+000	-5.477920e+001
9.980430e+000	-5.558320e+001
1.000000e+001	-5.451120e+001
