    µm         	nm
3.639922e+000	-1.902800e+001
3.659491e+000	-2.637120e+001
3.679061e+000	-3.500080e+001
3.698630e+000	-4.593520e+001
3.718200e+000	-5.751280e+001
3.737769e+000	-6.678560e+001
3.757339e+000	-6.737520e+001
3.776908e+000	-6.528479e+001
3.796477e+000	-6.566000e+001
3.816047e+000	-6.421280e+001
3.835617e+000	-6.319440e+001
3.855186e+000	-5.628000e+001
3.874755e+000	-6.308720e+001
3.894325e+000	-5.826320e+001
3.913894e+000	-6.298000e+001
3.933464e+000	-6.362320e+001
3.953033e+000	-6.013920e+001
3.972603e+000	-6.083599e+001
3.992172e+000	-6.319440e+001
4.011742e+000	-6.088960e+001
4.031311e+000	-6.271200e+001
4.050881e+000	-6.523120e+001
4.070450e+000	-6.576720e+001
4.090020e+000	-6.458799e+001
4.109589e+000	-6.571360e+001
4.129158e+000	-6.560640e+001
4.148728e+000	-6.448079e+001
4.168297e+000	-6.351600e+001
4.187867e+000	-6.555280e+001
4.207436e+000	-6.539199e+001
4.227006e+000	-6.319440e+001
4.246575e+000	-6.549919e+001
4.266145e+000	-6.298000e+001
4.285714e+000	-5.922800e+001
4.305284e+000	-6.206880e+001
4.324853e+000	-5.879920e+001
4.344422e+000	-6.024640e+001
4.363992e+000	-6.432000e+001
4.383562e+000	-6.217600e+001
4.403131e+000	-6.646400e+001
4.422700e+000	-6.453440e+001
4.442270e+000	-6.485600e+001
4.461840e+000	-5.987120e+001
4.481409e+000	-5.113440e+001
4.500978e+000	-4.245120e+001
4.520548e+000	-3.285680e+001
4.540118e+000	-2.385200e+001
4.559687e+000	-1.441840e+001
4.579256e+000	-7.718399e+000
4.598826e+000	-4.020000e+000
4.618395e+000	1.608000e-001
4.637965e+000	5.199200e+000
4.657534e+000	4.609600e+000
4.677104e+000	4.984800e+000
4.696673e+000	7.611200e+000
4.716243e+000	9.594400e+000
4.735812e+000	8.843999e+000
4.755382e+000	8.790400e+000
4.774951e+000	1.232800e+001
4.794520e+000	1.495440e+001
4.814090e+000	1.527600e+001
4.833659e+000	1.838480e+001
4.853229e+000	2.138640e+001
4.872798e+000	2.449520e+001
4.892368e+000	2.722880e+001
4.911937e+000	2.905120e+001
4.931507e+000	3.060560e+001
4.951076e+000	3.392880e+001
4.970646e+000	3.414320e+001
4.990215e+000	3.564400e+001
5.009785e+000	3.569760e+001
5.029354e+000	3.682320e+001
5.048923e+000	3.757360e+001
5.068493e+000	3.601920e+001
5.088063e+000	3.559040e+001
5.107632e+000	3.473280e+001
5.127201e+000	3.462560e+001
5.146771e+000	3.473280e+001
5.166341e+000	3.516160e+001
5.185910e+000	3.601920e+001
5.205479e+000	3.837760e+001
5.225049e+000	4.229040e+001
5.244618e+000	4.298720e+001
5.264188e+000	4.180800e+001
5.283757e+000	4.164720e+001
5.303327e+000	3.971760e+001
5.322896e+000	3.896720e+001
5.342466e+000	3.896720e+001
5.362035e+000	3.746640e+001
5.381605e+000	3.660880e+001
5.401174e+000	3.591200e+001
5.420743e+000	3.462560e+001
5.440313e+000	3.269600e+001
5.459883e+000	3.199920e+001
5.479452e+000	3.189200e+001
5.499021e+000	3.205280e+001
5.518591e+000	3.484000e+001
5.538161e+000	3.939600e+001
5.557730e+000	3.634080e+001
5.577299e+000	4.373760e+001
5.596869e+000	3.810960e+001
5.616438e+000	3.950320e+001
5.636008e+000	4.186160e+001
5.655577e+000	3.875280e+001
5.675147e+000	4.159360e+001
5.694716e+000	4.245120e+001
5.714286e+000	3.757360e+001
5.733855e+000	3.987840e+001
5.753424e+000	4.159360e+001
5.772994e+000	3.757360e+001
5.792564e+000	4.234400e+001
5.812133e+000	3.366080e+001
5.831702e+000	3.408960e+001
5.851272e+000	3.489360e+001
5.870842e+000	3.451840e+001
5.890411e+000	3.505440e+001
5.909980e+000	3.494720e+001
5.929550e+000	3.634080e+001
5.949119e+000	3.880640e+001
5.968689e+000	4.062880e+001
5.988258e+000	3.939600e+001
6.007828e+000	4.411280e+001
6.027397e+000	4.196880e+001
6.046967e+000	4.218320e+001
6.066536e+000	4.765040e+001
6.086106e+000	4.052160e+001
6.105675e+000	4.314800e+001
6.125244e+000	3.746640e+001
6.144814e+000	3.698400e+001
6.164384e+000	3.848480e+001
6.183953e+000	3.666240e+001
6.203522e+000	3.280320e+001
6.223092e+000	3.167760e+001
6.242662e+000	3.178480e+001
6.262231e+000	3.151680e+001
6.281800e+000	3.119520e+001
6.301370e+000	3.055200e+001
6.320939e+000	3.044480e+001
6.340509e+000	3.146320e+001
6.360078e+000	3.371440e+001
6.379648e+000	3.130240e+001
6.399217e+000	2.990880e+001
6.418787e+000	2.958720e+001
6.438356e+000	2.883680e+001
6.457925e+000	3.285680e+001
6.477495e+000	2.583520e+001
6.497065e+000	1.892080e+001
6.516634e+000	9.433600e+000
6.536203e+000	-8.897600e+000
6.555773e+000	-2.824720e+001
6.575342e+000	-4.336240e+001
6.594912e+000	-5.611920e+001
6.614481e+000	-7.160960e+001
6.634051e+000	-7.107359e+001
6.653620e+000	-7.134160e+001
6.673190e+000	-6.951920e+001
6.692759e+000	-6.866160e+001
6.712329e+000	-7.080560e+001
6.731898e+000	-7.214560e+001
6.751467e+000	-6.946560e+001
6.771037e+000	-7.166319e+001
6.790607e+000	-7.359279e+001
6.810176e+000	-7.219920e+001
6.829745e+000	-7.273520e+001
6.849315e+000	-7.487920e+001
6.868885e+000	-7.482560e+001
6.888454e+000	-7.380719e+001
6.908023e+000	-7.241360e+001
6.927593e+000	-7.402160e+001
6.947163e+000	-7.198479e+001
6.966732e+000	-6.876880e+001
6.986301e+000	-7.171680e+001
7.005871e+000	-6.860800e+001
7.025440e+000	-6.919760e+001
7.045010e+000	-7.294960e+001
7.064579e+000	-7.337839e+001
7.084149e+000	-7.477200e+001
7.103718e+000	-7.552239e+001
7.123288e+000	-7.439679e+001
7.142857e+000	-7.037680e+001
7.162426e+000	-7.241360e+001
7.181996e+000	-6.925120e+001
7.201565e+000	-6.930480e+001
7.221135e+000	-7.198479e+001
7.240704e+000	-6.973359e+001
7.260274e+000	-7.214560e+001
7.279843e+000	-6.598160e+001
7.299413e+000	-7.000160e+001
7.318982e+000	-6.919760e+001
7.338552e+000	-6.785760e+001
7.358121e+000	-7.177039e+001
7.377691e+000	-7.000160e+001
7.397260e+000	-7.680880e+001
7.416830e+000	-7.718400e+001
7.436399e+000	-7.439679e+001
7.455968e+000	-7.252080e+001
7.475538e+000	-5.987120e+001
7.495108e+000	-4.700720e+001
7.514677e+000	-3.505440e+001
7.534246e+000	-2.696080e+001
7.553816e+000	-1.731280e+001
7.573386e+000	-7.236000e+000
7.592955e+000	-1.715200e+000
7.612524e+000	1.393600e+000
7.632094e+000	1.072000e+000
7.651664e+000	3.430400e+000
7.671233e+000	6.860799e+000
7.690803e+000	8.200800e+000
7.710371e+000	6.110400e+000
7.729941e+000	3.966400e+000
7.749511e+000	4.234400e+000
7.769080e+000	9.648000e+000
7.788650e+000	1.377520e+001
7.808219e+000	1.216720e+001
7.827789e+000	1.189920e+001
7.847358e+000	1.961760e+001
7.866927e+000	2.417360e+001
7.886497e+000	2.615680e+001
7.906066e+000	2.787200e+001
7.925636e+000	3.146320e+001
7.945206e+000	2.921200e+001
7.964775e+000	2.830080e+001
7.984344e+000	2.878320e+001
8.003914e+000	2.980160e+001
8.023483e+000	3.853840e+001
8.043053e+000	3.242800e+001
8.062622e+000	4.389840e+001
8.082192e+000	3.264240e+001
8.101762e+000	4.288000e+001
8.121330e+000	3.135600e+001
8.140900e+000	3.752000e+001
8.160469e+000	2.856880e+001
8.180039e+000	2.808640e+001
8.199609e+000	3.232080e+001
8.219178e+000	2.872960e+001
8.238748e+000	2.835440e+001
8.258316e+000	2.808640e+001
8.277886e+000	2.814000e+001
8.297456e+000	2.814000e+001
8.317025e+000	2.755040e+001
8.336595e+000	2.637120e+001
8.356164e+000	2.765760e+001
8.375734e+000	2.674640e+001
8.395304e+000	2.819360e+001
8.414872e+000	2.728240e+001
8.434442e+000	2.787200e+001
8.454012e+000	2.969440e+001
8.473581e+000	3.065920e+001
8.493151e+000	2.808640e+001
8.512720e+000	2.878320e+001
8.532290e+000	3.221360e+001
8.551859e+000	2.862240e+001
8.571428e+000	2.878320e+001
8.590998e+000	3.199920e+001
8.610567e+000	3.006960e+001
8.630137e+000	2.878320e+001
8.649707e+000	2.996240e+001
8.669276e+000	2.862240e+001
8.688845e+000	2.631760e+001
8.708414e+000	2.658560e+001
8.727984e+000	2.819360e+001
8.747554e+000	2.878320e+001
8.767123e+000	2.733600e+001
8.786693e+000	3.274960e+001
8.806262e+000	3.157040e+001
8.825831e+000	2.937280e+001
8.845401e+000	3.333920e+001
8.864970e+000	2.948000e+001
8.884540e+000	2.835440e+001
8.904110e+000	3.264240e+001
8.923679e+000	2.996240e+001
8.943249e+000	2.974800e+001
8.962817e+000	3.575120e+001
8.982387e+000	2.969440e+001
9.001957e+000	3.698400e+001
9.021526e+000	3.135600e+001
9.041096e+000	3.505440e+001
9.060665e+000	3.371440e+001
9.080235e+000	3.028400e+001
9.099805e+000	3.682320e+001
9.119373e+000	2.851520e+001
9.138943e+000	3.478640e+001
9.158513e+000	3.076640e+001
9.178082e+000	3.065920e+001
9.197652e+000	2.454880e+001
9.217221e+000	2.379840e+001
9.236791e+000	2.331600e+001
9.256360e+000	2.278000e+001
9.275929e+000	2.208320e+001
9.295499e+000	2.181520e+001
9.315068e+000	2.133280e+001
9.334638e+000	2.122560e+001
9.354208e+000	2.235120e+001
9.373777e+000	2.288720e+001
9.393346e+000	2.240480e+001
9.412915e+000	2.235120e+001
9.432485e+000	2.465600e+001
9.452055e+000	2.144000e+001
9.471624e+000	2.122560e+001
9.491194e+000	1.940320e+001
9.510763e+000	1.007680e+001
9.530332e+000	-3.698400e+000
9.549902e+000	-1.506160e+001
9.569471e+000	-2.331600e+001
9.589041e+000	-3.285680e+001
9.608611e+000	-4.229040e+001
9.628180e+000	-5.306400e+001
9.647750e+000	-6.308720e+001
9.667318e+000	-7.278879e+001
9.686888e+000	-8.238320e+001
9.706458e+000	-8.238320e+001
9.726027e+000	-8.088239e+001
9.745597e+000	-7.997119e+001
9.765166e+000	-8.141840e+001
9.784736e+000	-8.147200e+001
9.804306e+000	-8.125760e+001
9.823874e+000	-8.056080e+001
9.843444e+000	-8.040000e+001
9.863013e+000	-8.141840e+001
9.882583e+000	-8.109679e+001
9.902153e+000	-8.088239e+001
9.921722e+000	-8.238320e+001
9.941292e+000	-8.232960e+001
9.960861e+000	-8.136480e+001
9.980430e+000	-7.841680e+001
1.000000e+001	-7.573680e+001
