    µm         	nm
6.692759e+000	1.061280e+001
6.712329e+000	8.093600e+000
6.731898e+000	5.092000e+000
6.751467e+000	2.358400e+000
6.771037e+000	-6.432000e-001
6.790607e+000	-4.556000e+000
6.810176e+000	-8.790400e+000
6.829745e+000	-1.291760e+001
6.849315e+000	-1.715200e+001
6.868885e+000	-2.133280e+001
6.888454e+000	-2.551360e+001
6.908023e+000	-2.969440e+001
6.927593e+000	-3.387520e+001
6.947163e+000	-3.800240e+001
6.966732e+000	-4.207600e+001
6.986301e+000	-4.620320e+001
7.005871e+000	-5.027680e+001
7.025440e+000	-5.429680e+001
7.045010e+000	-5.831680e+001
7.064579e+000	-6.228320e+001
7.084149e+000	-6.614240e+001
7.103718e+000	-7.000160e+001
7.123288e+000	-7.369999e+001
7.142857e+000	-7.729120e+001
7.162426e+000	-8.002480e+001
7.181996e+000	-8.018559e+001
7.201565e+000	-7.900640e+001
7.221135e+000	-7.723759e+001
7.240704e+000	-7.627280e+001
7.260274e+000	-7.203840e+001
7.279843e+000	-6.785760e+001
7.299413e+000	-6.464160e+001
7.318982e+000	-6.265839e+001
7.338552e+000	-6.201520e+001
7.358121e+000	-6.163999e+001
7.377691e+000	-6.131840e+001
7.397260e+000	-6.142560e+001
7.416830e+000	-6.206880e+001
7.436399e+000	-6.378400e+001
7.455968e+000	-6.630319e+001
7.475538e+000	-6.871520e+001
7.495108e+000	-6.909040e+001
7.514677e+000	-7.048400e+001
7.534246e+000	-7.348559e+001
7.553816e+000	-7.702319e+001
7.573386e+000	-7.975679e+001
7.592955e+000	-8.018559e+001
7.612524e+000	-7.997119e+001
7.632094e+000	-7.997119e+001
7.651664e+000	-8.206160e+001
7.671233e+000	-8.302639e+001
7.690803e+000	-7.981040e+001
7.710371e+000	-6.892959e+001
7.729941e+000	-5.628000e+001
7.749511e+000	-4.523840e+001
7.769080e+000	-3.585840e+001
7.788650e+000	-2.712160e+001
7.808219e+000	-1.934960e+001
7.827789e+000	-1.200640e+001
7.847358e+000	-7.557600e+000
7.866927e+000	-6.968000e+000
7.886497e+000	-6.539200e+000
7.906066e+000	-4.073600e+000
7.925636e+000	-2.733600e+000
7.945206e+000	-4.341600e+000
7.964775e+000	-5.092000e+000
7.984344e+000	-2.090400e+000
8.003914e+000	2.465600e+000
8.023483e+000	6.807200e+000
8.043053e+000	9.433600e+000
8.062622e+000	9.487199e+000
8.082192e+000	1.206000e+001
8.101762e+000	1.613360e+001
8.121330e+000	1.838480e+001
8.140900e+000	1.956400e+001
8.160469e+000	2.095760e+001
8.180039e+000	2.165440e+001
8.199609e+000	2.160080e+001
8.219178e+000	2.202960e+001
8.238748e+000	2.219040e+001
8.258316e+000	2.256560e+001
8.277886e+000	2.235120e+001
8.297456e+000	2.186880e+001
8.317025e+000	2.261920e+001
8.336595e+000	2.138640e+001
8.356164e+000	1.961760e+001
8.375734e+000	1.961760e+001
8.395304e+000	1.951040e+001
8.414872e+000	1.870640e+001
8.434442e+000	1.672320e+001
8.454012e+000	1.613360e+001
8.473581e+000	1.565120e+001
8.493151e+000	1.629440e+001
8.512720e+000	1.725920e+001
8.532290e+000	1.800960e+001
8.551859e+000	1.886720e+001
8.571428e+000	1.972480e+001
8.590998e+000	2.010000e+001
8.610567e+000	1.999280e+001
8.630137e+000	1.956400e+001
8.649707e+000	1.795600e+001
8.669276e+000	1.570480e+001
8.688845e+000	1.666960e+001
8.708414e+000	1.752720e+001
8.727984e+000	1.758080e+001
8.747554e+000	1.763440e+001
8.767123e+000	1.747360e+001
8.786693e+000	1.806320e+001
8.806262e+000	1.865280e+001
8.825831e+000	1.902800e+001
8.845401e+000	1.897440e+001
8.864970e+000	1.843840e+001
8.884540e+000	1.795600e+001
8.904110e+000	1.854560e+001
8.923679e+000	1.865280e+001
8.943249e+000	1.886720e+001
8.962817e+000	1.924240e+001
8.982387e+000	1.892080e+001
9.001957e+000	1.688400e+001
9.021526e+000	1.629440e+001
9.041096e+000	1.677680e+001
9.060665e+000	1.800960e+001
9.080235e+000	1.784880e+001
9.099805e+000	1.838480e+001
9.119373e+000	1.849200e+001
9.138943e+000	1.892080e+001
9.158513e+000	1.924240e+001
9.178082e+000	1.924240e+001
9.197652e+000	1.977840e+001
9.217221e+000	1.940320e+001
9.236791e+000	1.720560e+001
9.256360e+000	1.624080e+001
9.275929e+000	1.586560e+001
9.295499e+000	1.608000e+001
9.315068e+000	1.570480e+001
9.334638e+000	1.613360e+001
9.354208e+000	1.688400e+001
9.373777e+000	1.693760e+001
9.393346e+000	1.742000e+001
9.412915e+000	1.758080e+001
9.432485e+000	1.817040e+001
9.452055e+000	1.817040e+001
9.471624e+000	1.806320e+001
9.491194e+000	1.876000e+001
9.510763e+000	1.736640e+001
9.530332e+000	1.436480e+001
9.549902e+000	1.211360e+001
9.569471e+000	1.125600e+001
9.589041e+000	1.093440e+001
9.608611e+000	1.061280e+001
9.628180e+000	1.045200e+001
9.647750e+000	9.916000e+000
9.667318e+000	9.380000e+000
9.686888e+000	7.396800e+000
9.706458e+000	3.966400e+000
9.726027e+000	-5.360000e-002
9.745597e+000	-2.948000e+000
9.765166e+000	-5.092000e+000
9.784736e+000	-7.343200e+000
9.804306e+000	-1.029120e+001
9.823874e+000	-1.398960e+001
9.843444e+000	-1.817040e+001
9.863013e+000	-2.229760e+001
9.882583e+000	-2.653200e+001
9.902153e+000	-3.065920e+001
9.921722e+000	-3.489360e+001
9.941292e+000	-3.902080e+001
9.960861e+000	-4.314800e+001
9.980430e+000	-4.727520e+001
1.000000e+001	-5.140240e+001
